# Inverse Adding-Doubling 3-11-4 (15 Oct 2019) 
# 
#                        Beam diameter =     8.0 mm
#                     Sample thickness =   3.396 mm
#                  Top slide thickness =   0.000 mm
#               Bottom slide thickness =   0.000 mm
#           Sample index of refraction =  1.4300
#        Top slide index of refraction =  1.0000
#     Bottom slide index of refraction =  1.0000
# 
#    Fraction unscattered refl. in M_R =   100.0 %
#   Fraction unscattered trans. in M_T =   100.0 %
# 
# Reflection sphere
#                      sphere diameter =    50.0 mm
#                 sample port diameter =     9.9 mm
#               entrance port diameter =     4.9 mm
#               detector port diameter =     0.2 mm
#                     wall reflectance =    98.5 %
#                 standard reflectance =    98.5 %
#                 detector reflectance =     0.0 %
#
# Transmission sphere
#                      sphere diameter =    50.0 mm
#                 sample port diameter =     9.9 mm
#               entrance port diameter =     0.0 mm
#               detector port diameter =     0.2 mm
#                     wall reflectance =    98.5 %
#               standard transmittance =   100.0 %
#                 detector reflectance =     0.0 %
#
# M_R and M_T were measured using the substitution (single-beam) method.
# Double sphere corrections were used with light incident at 8 degrees from the normal.
# The inverse routine adapted to the input data.
# 
# 
#                 AD quadrature points =  12
#             AD tolerance for success =   0.00010
#      MC tolerance for mu_a and mu_s' =   0.010 %
#  Photons used to estimate lost light =   100000
#
#     	Measured 	   M_R   	Measured 	   M_T   	Estimated	Estimated	Estimated
##wave	   M_R   	   fit   	   M_T   	   fit   	  mu_a   	  mu_s'  	    g    
# [nm]	  [---]  	  [---]  	  [---]  	  [---]  	  1/mm   	  1/mm   	  [---]  
 600.0	3.531e-001	3.531e-001	1.755e-001	1.756e-001	2.358e-002	1.495e+000	7.000e-001	# * 
 601.2	3.531e-001	3.531e-001	1.754e-001	1.754e-001	2.358e-002	1.495e+000	7.000e-001	# * 
 602.3	3.518e-001	3.518e-001	1.765e-001	1.765e-001	2.350e-002	1.487e+000	7.000e-001	# * 
 603.5	3.524e-001	3.524e-001	1.768e-001	1.768e-001	2.331e-002	1.486e+000	7.000e-001	# * 
 604.7	3.514e-001	3.515e-001	1.768e-001	1.768e-001	2.344e-002	1.482e+000	7.000e-001	# * 
 605.9	3.524e-001	3.525e-001	1.775e-001	1.775e-001	2.321e-002	1.487e+000	7.000e-001	# * 
 607.0	3.517e-001	3.517e-001	1.767e-001	1.767e-001	2.340e-002	1.484e+000	7.000e-001	# * 
 608.2	3.514e-001	3.514e-001	1.776e-001	1.776e-001	2.329e-002	1.476e+000	7.000e-001	# * 
 609.4	3.521e-001	3.521e-001	1.784e-001	1.784e-001	2.302e-002	1.479e+000	7.000e-001	# * 
 610.5	3.509e-001	3.509e-001	1.785e-001	1.785e-001	2.307e-002	1.471e+000	7.000e-001	# * 
 611.7	3.506e-001	3.506e-001	1.791e-001	1.791e-001	2.296e-002	1.467e+000	7.000e-001	# * 
 612.9	3.504e-001	3.504e-001	1.794e-001	1.794e-001	2.289e-002	1.465e+000	7.000e-001	# * 
 614.0	3.508e-001	3.508e-001	1.801e-001	1.801e-001	2.271e-002	1.464e+000	7.000e-001	# * 
 615.2	3.510e-001	3.510e-001	1.804e-001	1.804e-001	2.261e-002	1.464e+000	7.000e-001	# * 
 616.4	3.506e-001	3.506e-001	1.805e-001	1.805e-001	2.269e-002	1.460e+000	7.000e-001	# * 
 617.6	3.502e-001	3.502e-001	1.810e-001	1.810e-001	2.249e-002	1.451e+000	7.000e-001	# * 
 618.7	3.500e-001	3.500e-001	1.810e-001	1.810e-001	2.235e-002	1.446e+000	7.000e-001	# * 
 619.9	3.494e-001	3.494e-001	1.810e-001	1.811e-001	2.230e-002	1.442e+000	7.000e-001	# * 
 621.1	3.495e-001	3.495e-001	1.821e-001	1.821e-001	2.201e-002	1.440e+000	7.000e-001	# * 
 622.2	3.489e-001	3.489e-001	1.826e-001	1.826e-001	2.190e-002	1.435e+000	7.000e-001	# * 
 623.4	3.494e-001	3.494e-001	1.828e-001	1.828e-001	2.177e-002	1.433e+000	7.000e-001	# * 
 624.6	3.488e-001	3.488e-001	1.829e-001	1.829e-001	2.181e-002	1.431e+000	7.000e-001	# * 
 625.8	3.487e-001	3.488e-001	1.829e-001	1.829e-001	2.183e-002	1.432e+000	7.000e-001	# * 
 626.9	3.486e-001	3.486e-001	1.832e-001	1.832e-001	2.182e-002	1.429e+000	7.000e-001	# * 
