600.000	591.418
601.171	594.266
602.341	597.553
603.512	602.506
604.682	607.757
605.853	612.253
607.023	615.567
608.194	618.747
609.365	619.656
610.535	622.490
611.706	624.675
612.876	621.444
614.047	622.573
615.217	621.853
616.388	619.148
617.559	618.704
618.729	616.725
619.900	611.770
621.070	609.668
622.241	608.036
623.411	608.328
624.582	606.647
625.753	602.408
626.923	598.933
628.094	599.052
629.264	593.694
630.435	593.020
631.605	590.661
632.776	588.489
633.946	583.568
635.117	584.910
636.288	583.716
637.458	581.956
638.629	579.916
639.799	578.312
640.970	578.064
642.140	582.011
643.311	581.417
644.482	585.313
645.652	583.834
646.823	580.878
647.993	580.725
649.164	585.619
650.334	587.054
651.505	586.936
652.676	588.705
653.846	591.044
655.017	590.061
656.187	590.958
657.358	591.311
658.528	590.042
659.699	589.249
660.870	587.556
662.040	588.950
663.211	587.361
664.381	587.521
665.552	587.390
666.722	589.131
667.893	592.728
669.064	599.914
670.234	602.832
671.405	600.326
672.575	599.132
673.746	592.874
674.916	589.535
676.087	593.832
677.258	596.342
678.428	598.522
679.599	600.104
680.769	600.190
681.940	598.381
683.110	592.846
684.281	589.698
685.452	579.501
686.622	570.412
687.793	566.007
688.963	560.127
690.134	551.864
691.304	546.820
692.475	543.710
693.645	537.800
694.816	532.576
695.987	527.283
697.157	522.539
698.328	518.426
699.498	513.303
700.669	510.267
701.839	509.681
703.010	505.177
704.181	501.371
705.351	499.691
706.522	496.716
707.692	495.215
708.863	493.735
710.033	491.632
711.204	486.158
712.375	486.501
713.545	484.209
714.716	482.310
715.886	479.076
717.057	477.757
718.227	475.984
719.398	478.919
720.569	473.844
721.739	473.388
722.910	474.862
724.080	473.845
725.251	474.300
726.421	473.914
727.592	472.381
728.763	472.074
729.933	471.737
731.104	470.436
732.274	469.012
733.445	467.393
734.615	468.663
735.786	465.979
736.957	464.282
738.127	460.934
739.298	460.983
740.468	456.352
741.639	453.471
742.809	451.662
743.980	449.024
745.151	448.219
746.321	445.754
747.492	439.759
748.662	437.341
749.833	432.496
751.003	428.482
752.174	426.460
753.344	424.826
754.515	419.929
755.686	413.103
756.856	405.638
758.027	403.375
759.197	396.847
760.368	394.166
761.538	391.424
762.709	384.879
763.880	382.303
765.050	377.867
766.221	374.345
767.391	371.543
768.562	365.721
769.732	360.084
770.903	357.553
772.074	354.890
773.244	350.668
774.415	347.444
775.585	344.530
776.756	338.485
777.926	335.118
779.097	331.960
780.268	330.125
781.438	329.284
782.609	323.707
783.779	322.051
784.950	317.791
786.120	314.733
787.291	314.168
788.462	310.464
789.632	307.759
790.803	303.777
791.973	304.018
793.144	301.908
794.314	298.652
795.485	298.639
796.656	294.893
797.826	292.889
798.997	295.362
800.167	291.775
801.338	293.401
802.508	290.423
803.679	292.272
804.849	293.089
806.020	290.769
807.191	286.074
808.361	283.245
809.532	282.059
810.702	281.167
811.873	275.705
813.043	272.664
814.214	270.707
815.385	268.654
816.555	267.597
817.726	266.173
818.896	263.916
820.067	260.254
821.237	258.332
822.408	260.751
823.579	260.006
824.749	256.367
825.920	255.982
827.090	255.708
828.261	255.782
829.431	251.809
830.602	250.882
831.773	249.402
832.943	249.335
834.114	247.806
835.284	248.067
836.455	247.389
837.625	245.611
838.796	243.511
839.967	242.316
841.137	242.156
842.308	239.640
843.478	237.964
844.649	237.536
845.819	235.297
846.990	231.439
848.161	229.921
849.331	228.490
850.502	228.762
851.672	226.793
852.843	225.094
854.013	221.707
855.184	221.455
856.355	217.990
857.525	214.422
858.696	211.652
859.866	209.807
861.037	205.627
862.207	205.117
863.378	202.521
864.548	197.784
865.719	197.799
866.890	196.986
868.060	194.155
869.231	189.714
870.401	186.898
871.572	185.098
872.742	184.239
873.913	180.177
875.084	178.089
876.254	176.310
877.425	174.089
878.595	171.801
879.766	171.128
880.936	169.848
882.107	165.608
883.278	162.960
884.448	159.579
885.619	158.953
886.789	157.535
887.960	156.226
889.130	155.914
890.301	155.487
891.472	155.687
892.642	157.758
893.813	159.404
894.983	158.903
896.154	158.315
897.324	156.685
898.495	157.121
899.666	153.854
900.836	151.935
902.007	150.120
903.177	149.024
904.348	145.225
905.518	140.741
906.689	137.846
907.860	134.108
909.030	131.019
910.201	128.149
911.371	124.445
912.542	122.740
913.712	120.485
914.883	119.978
916.054	119.324
917.224	115.689
918.395	112.854
919.565	110.523
920.736	109.948
921.906	106.885
923.077	107.312
924.247	104.910
925.418	102.580
926.589	99.885
927.759	101.039
928.930	99.928
930.100	96.345
931.271	96.119
932.441	95.771
933.612	97.729
934.783	94.227
935.953	93.714
937.124	94.897
938.294	94.428
939.465	93.804
940.635	92.176
941.806	90.645
942.977	89.287
944.147	90.384
945.318	88.549
946.488	87.632
947.659	86.756
948.829	86.344
950.000	86.010
