600.000	2808.471
601.171	2820.050
602.341	2841.163
603.512	2854.832
604.682	2870.372
605.853	2885.813
607.023	2900.399
608.194	2903.731
609.365	2904.572
610.535	2902.271
611.706	2910.205
612.876	2903.686
614.047	2893.908
615.217	2885.777
616.388	2878.964
617.559	2861.089
618.729	2848.987
619.900	2834.140
621.070	2817.889
622.241	2811.645
623.411	2798.166
624.582	2787.193
625.753	2763.838
626.923	2753.265
628.094	2741.278
629.264	2718.710
630.435	2704.615
631.605	2691.886
632.776	2685.042
633.946	2663.978
635.117	2649.146
636.288	2645.646
637.458	2638.629
638.629	2623.659
639.799	2619.211
640.970	2607.055
642.140	2613.467
643.311	2610.406
644.482	2616.778
645.652	2606.692
646.823	2600.458
647.993	2596.751
649.164	2599.299
650.334	2601.081
651.505	2598.350
652.676	2606.936
653.846	2599.790
655.017	2600.517
656.187	2602.270
657.358	2601.171
658.528	2591.950
659.699	2593.087
660.870	2583.371
662.040	2576.282
663.211	2569.103
664.381	2559.001
665.552	2562.372
666.722	2567.738
667.893	2574.503
669.064	2594.543
670.234	2602.545
671.405	2591.151
672.575	2564.939
673.746	2540.727
674.916	2534.629
676.087	2540.904
677.258	2547.412
678.428	2560.660
679.599	2557.646
680.769	2553.256
681.940	2534.218
683.110	2506.842
684.281	2482.532
685.452	2445.067
686.622	2409.333
687.793	2378.192
688.963	2347.502
690.134	2313.162
691.304	2285.092
692.475	2266.414
693.645	2242.462
694.816	2212.169
695.987	2184.752
697.157	2162.723
698.328	2144.407
699.498	2125.021
700.669	2102.834
701.839	2094.026
703.010	2082.592
704.181	2057.982
705.351	2047.557
706.522	2033.558
707.692	2024.067
708.863	2013.749
710.033	2001.648
711.204	1981.779
712.375	1976.020
713.545	1961.153
714.716	1955.201
715.886	1941.970
717.057	1928.212
718.227	1921.175
719.398	1926.677
720.569	1907.637
721.739	1903.162
722.910	1897.745
724.080	1897.749
725.251	1898.123
726.421	1894.974
727.592	1887.502
728.763	1880.493
729.933	1870.779
731.104	1870.998
732.274	1864.903
733.445	1858.815
734.615	1853.890
735.786	1843.154
736.957	1834.874
738.127	1819.833
739.298	1816.438
740.468	1800.285
741.639	1787.228
742.809	1779.572
743.980	1773.674
745.151	1762.784
746.321	1754.239
747.492	1732.192
748.662	1710.732
749.833	1695.486
751.003	1677.043
752.174	1660.714
753.344	1650.058
754.515	1630.978
755.686	1605.656
756.856	1577.055
758.027	1563.296
759.197	1538.081
760.368	1527.685
761.538	1510.239
762.709	1482.364
763.880	1464.887
765.050	1448.509
766.221	1432.553
767.391	1418.401
768.562	1394.943
769.732	1374.464
770.903	1358.104
772.074	1340.982
773.244	1324.403
774.415	1309.503
775.585	1293.396
776.756	1271.968
777.926	1257.608
779.097	1241.005
780.268	1231.041
781.438	1227.135
782.609	1210.533
783.779	1202.665
784.950	1185.443
786.120	1175.610
787.291	1162.478
788.462	1150.162
789.632	1138.837
790.803	1127.351
791.973	1122.916
793.144	1113.584
794.314	1100.196
795.485	1092.037
796.656	1082.268
797.826	1080.647
798.997	1079.113
800.167	1071.281
801.338	1076.684
802.508	1069.405
803.679	1072.730
804.849	1070.690
806.020	1059.976
807.191	1043.504
808.361	1034.488
809.532	1029.127
810.702	1016.935
811.873	998.471
813.043	989.211
814.214	983.107
815.385	968.286
816.555	963.398
817.726	959.840
818.896	954.342
820.067	940.434
821.237	929.240
822.408	928.006
823.579	929.761
824.749	924.032
825.920	917.126
827.090	911.367
828.261	908.345
829.431	898.484
830.602	892.823
831.773	889.386
832.943	887.741
834.114	882.711
835.284	879.810
836.455	876.096
837.625	868.084
838.796	862.561
839.967	852.846
841.137	850.214
842.308	843.303
843.478	835.191
844.649	831.795
845.819	822.174
846.990	810.307
848.161	807.091
849.331	797.570
850.502	793.299
851.672	787.173
852.843	777.429
854.013	773.822
855.184	766.912
856.355	755.508
857.525	746.148
858.696	735.163
859.866	725.614
861.037	715.562
862.207	707.701
863.378	697.647
864.548	686.378
865.719	682.333
866.890	678.849
868.060	669.995
869.231	660.789
870.401	647.407
871.572	643.742
872.742	634.210
873.913	623.910
875.084	620.089
876.254	608.244
877.425	599.790
878.595	592.365
879.766	587.149
880.936	579.061
882.107	568.930
883.278	558.305
884.448	552.593
885.619	547.515
886.789	540.967
887.960	540.402
889.130	539.804
890.301	538.452
891.472	538.292
892.642	542.724
893.813	548.766
894.983	548.851
896.154	546.814
897.324	548.815
898.495	547.650
899.666	539.897
900.836	533.109
902.007	529.495
903.177	524.714
904.348	513.618
905.518	503.048
906.689	494.173
907.860	484.050
909.030	478.500
910.201	468.513
911.371	457.437
912.542	453.595
913.712	445.527
914.883	441.810
916.054	437.056
917.224	428.575
918.395	420.109
919.565	413.993
920.736	408.594
921.906	404.234
923.077	403.783
924.247	397.817
925.418	387.773
926.589	380.266
927.759	380.688
928.930	374.529
930.100	369.958
931.271	360.777
932.441	354.588
933.612	355.831
934.783	350.961
935.953	344.999
937.124	342.221
938.294	335.813
939.465	331.373
940.635	326.445
941.806	321.136
942.977	315.516
944.147	310.587
945.318	305.996
946.488	300.823
947.659	297.067
948.829	291.818
950.000	290.040
