600.000	3176.733
601.171	3166.391
602.341	3129.775
603.512	3105.653
604.682	3078.895
605.853	3060.131
607.023	3045.207
608.194	3028.645
609.365	3014.068
610.535	3006.500
611.706	2979.327
612.876	2959.160
614.047	2957.296
615.217	2948.426
616.388	2937.055
617.559	2922.832
618.729	2906.097
619.900	2883.816
621.070	2870.982
622.241	2873.534
623.411	2869.422
624.582	2861.531
625.753	2847.413
626.923	2851.989
628.094	2832.715
629.264	2813.247
630.435	2818.297
631.605	2814.896
632.776	2816.096
633.946	2817.781
635.117	2804.307
636.288	2805.034
637.458	2829.211
638.629	2816.104
639.799	2808.714
640.970	2796.138
642.140	2796.835
643.311	2818.161
644.482	2816.992
645.652	2816.180
646.823	2793.682
647.993	2803.257
649.164	2822.743
650.334	2819.260
651.505	2828.995
652.676	2837.709
653.846	2839.544
655.017	2834.899
656.187	2838.063
657.358	2838.591
658.528	2837.910
659.699	2839.846
660.870	2830.381
662.040	2842.792
663.211	2844.433
664.381	2858.489
665.552	2864.071
666.722	2877.018
667.893	2903.898
669.064	2942.925
670.234	2962.233
671.405	2978.473
672.575	2969.691
673.746	2949.941
674.916	2931.260
676.087	2917.722
677.258	2918.073
678.428	2908.177
679.599	2910.487
680.769	2912.725
681.940	2920.061
683.110	2925.280
684.281	2925.483
685.452	2925.016
686.622	2913.759
687.793	2899.048
688.963	2886.466
690.134	2869.498
691.304	2842.953
692.475	2841.608
693.645	2810.251
694.816	2778.357
695.987	2762.944
697.157	2742.500
698.328	2718.318
699.498	2712.043
700.669	2684.527
701.839	2660.722
703.010	2644.963
704.181	2624.174
705.351	2599.365
706.522	2584.037
707.692	2564.909
708.863	2542.692
710.033	2518.171
711.204	2479.505
712.375	2458.446
713.545	2442.981
714.716	2413.373
715.886	2380.556
717.057	2347.145
718.227	2308.425
719.398	2289.596
720.569	2271.128
721.739	2266.364
722.910	2231.283
724.080	2194.118
725.251	2158.400
726.421	2129.927
727.592	2102.950
728.763	2080.897
729.933	2056.601
731.104	2021.490
732.274	1993.052
733.445	1962.875
734.615	1939.785
735.786	1914.495
736.957	1893.806
738.127	1858.231
739.298	1835.005
740.468	1797.157
741.639	1760.348
742.809	1728.857
743.980	1698.448
745.151	1674.178
746.321	1646.348
747.492	1621.590
748.662	1601.013
749.833	1574.989
751.003	1544.622
752.174	1526.754
753.344	1497.361
754.515	1473.632
755.686	1475.354
756.856	1426.284
758.027	1393.319
759.197	1369.324
760.368	1351.716
761.538	1323.217
762.709	1305.500
763.880	1289.720
765.050	1271.537
766.221	1242.504
767.391	1208.976
768.562	1195.726
769.732	1175.723
770.903	1159.050
772.074	1145.001
773.244	1131.712
774.415	1106.271
775.585	1087.340
776.756	1057.891
777.926	1041.190
779.097	1022.974
780.268	999.757
781.438	986.569
782.609	977.796
783.779	970.170
784.950	948.508
786.120	923.250
787.291	919.161
788.462	895.260
789.632	884.729
790.803	864.323
791.973	842.917
793.144	836.576
794.314	834.064
795.485	817.286
796.656	797.633
797.826	777.747
798.997	765.947
800.167	755.947
801.338	740.335
802.508	733.597
803.679	715.091
804.849	703.963
806.020	693.129
807.191	680.237
808.361	670.481
809.532	683.019
810.702	670.594
811.873	663.852
813.043	670.164
814.214	662.298
815.385	655.815
816.555	654.332
817.726	655.353
818.896	652.524
820.067	636.544
821.237	626.410
822.408	625.059
823.579	607.099
824.749	594.964
825.920	586.504
827.090	586.688
828.261	578.537
829.431	578.554
830.602	567.388
831.773	562.921
832.943	553.523
834.114	550.750
835.284	546.150
836.455	528.478
837.625	523.783
838.796	519.272
839.967	514.414
841.137	514.502
842.308	499.560
843.478	500.603
844.649	497.587
845.819	493.474
846.990	491.731
848.161	474.907
849.331	473.063
850.502	474.236
851.672	470.865
852.843	471.556
854.013	461.661
855.184	444.355
856.355	450.540
857.525	440.443
858.696	441.173
859.866	434.581
861.037	439.416
862.207	418.159
863.378	422.780
864.548	412.675
865.719	420.910
866.890	416.997
868.060	412.243
869.231	414.009
870.401	411.700
871.572	392.921
872.742	399.491
873.913	396.529
875.084	387.716
876.254	382.042
877.425	389.040
878.595	384.703
879.766	372.202
880.936	360.395
882.107	357.146
883.278	354.409
884.448	361.853
885.619	360.366
886.789	361.278
887.960	368.141
889.130	363.429
890.301	371.595
891.472	368.265
892.642	383.433
893.813	370.239
894.983	360.746
896.154	360.415
897.324	370.301
898.495	371.661
899.666	361.922
900.836	357.273
902.007	349.708
903.177	342.544
904.348	330.993
905.518	328.907
906.689	319.725
907.860	330.681
909.030	315.643
910.201	306.958
911.371	294.513
912.542	301.031
913.712	308.553
914.883	299.958
916.054	290.116
917.224	275.775
918.395	258.566
919.565	267.968
920.736	278.887
921.906	265.726
923.077	270.950
924.247	254.361
925.418	244.552
926.589	249.342
927.759	250.515
928.930	244.376
930.100	234.845
931.271	246.348
932.441	232.471
933.612	221.588
934.783	234.458
935.953	223.972
937.124	220.127
938.294	221.642
939.465	216.424
940.635	226.454
941.806	214.166
942.977	208.274
944.147	199.636
945.318	210.261
946.488	207.311
947.659	195.654
948.829	196.463
950.000	188.392
